,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
143,tank,,drain, We drained the oil tank .,1,0,tank has property heavy. tank is at location war. tank is used for kill person. drain desires fill with water. drain is at location drain. drain is used for drain.  We drained the oil tank .,31
144,life,,drain, Life in the camp drained him .,4,1,life has property fragile. life is at location earth. life is used for live. drain desires fill with water. drain is at location drain. drain is used for drain.  Life in the camp drained him .,33
145,snow,,drift, snow drifting several feet high .,1,0,snow has property slippery. snow is at location antarctica. snow is used for make snowman. drift desires swim in water. drift is at location water. drift is used for swim.  snow drifting several feet high .,31
146,price,,drift, stock prices are drifting higher .,3,1,price has property good. price is at location newspaper. price is used for buy thing. drift desires swim in water. drift is at location water. drift is used for swim.  stock prices are drifting higher .,33
147,son,,drift, My son drifted around for years in California before going to law school .,2,1,son has property male. son is at location house. son is used for teach. drift desires swim in water. drift is at location water. drift is used for swim.  My son drifted around for years in California before going to law school .,31
148,man,,drift, The unknown young man drifted among the invited guests .,4,1,man has property male. man is at location bed. man is used for fuck. drift desires swim in water. drift is at location water. drift is used for swim.  The unknown young man drifted among the invited guests .,33
149,boat,,drift, drift the boats downstream .,0,0,boat has property fun. boat is at location water. boat is used for travel. drift desires swim in water. drift is at location water. drift is used for swim.  drift the boats downstream .,29
150,market,,drift, The stock market drifted upward .,3,1,market has property full of person. market is at location city. market is used for buy thing. drift desires swim in water. drift is at location water. drift is used for swim.  The stock market drifted upward .,35
151,liter,,drink, The patient must drink several liters each day .,3,0,liter has property heavy. liter is at location container. liter is used for hold liquid. drink desires drink. drink is at location bar. drink is used for quench your thirst.  The patient must drink several liters each day .,33
152,word,,drink, The mother drinks in every word of her son on the stage .,2,1,word has property important. word is at location sentence. word is used for communicate. drink desires drink. drink is at location bar. drink is used for quench your thirst.  The mother drinks in every word of her son on the stage .,31
153,husband,,drink, The husband drinks and beats his wife .,2,0,husband has property male. husband is at location bed. husband is used for wife. drink desires drink. drink is at location bar. drink is used for quench your thirst.  The husband drinks and beats his wife .,31
154,trouble,,drown, She drowned her trouble in alcohol .,1,1,trouble has property bad. trouble is at location jail. trouble is used for get arrest. drown desires drown. drown is at location sea. drown is used for drown.  She drowned her trouble in alcohol .,29
155,child,,drown, The child drowned in the lake .,2,0,child has property curious. child is at location park. child is used for play with. drown desires drown. drown is at location sea. drown is used for drown.  The child drowned in the lake .,30
